"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","time_signature","sentiment","duration_min","tempo_div_100","popularity_div_1000"
TRUE,0.552,0.89,"0",-3.998,"1",0.0299,0.000191,0.926,0.267,0.505,4,0.9915,3.88133333333333,1.27956,1.647
TRUE,0.522,0.932,"11",-2.87,"1",0.255,0.119,0,0.177,0.33,4,0.9921,4.99178333333333,1.29473,50.7654444444444
FALSE,0.423,0.844,"6",-2.932,"1",0.0372,0.113,0.000798,0.217,0.301,4,0.9949,4.25333333333333,1.4796,0.042
FALSE,0.574,0.478,"1",-11.291,"1",0.0677,0.247,0,0.191,0.487,4,0,3.42908333333333,0.89945,1.96
TRUE,0.492,0.383,"11",-7.735,"0",0.0277,0.752,0.000413,0.119,0.248,3,0.9771,3.598,1.321,3.91166666666667
TRUE,0.603,0.859,"11",-3.772,"1",0.0415,0.026,0,0.225,0.702,4,-0.6789,3.58978333333333,1.23074,2.11333333333333
TRUE,0.702,0.795,"1",-4.764,"1",0.0568,0.329,0,0.0505,0.836,4,0.9977,4.12645,0.83961,6.792
TRUE,0.749,0.925,"10",-5.034,"1",0.227,0.241,0,0.52,0.641,4,0.9817,4.38955,0.86989,50.7654444444444
TRUE,0.413,0.891,"0",-4.235,"0",0.0656,0.0207,2.24e-06,0.319,0.555,4,0.9841,4.74933333333333,1.76986,17.4806666666667
TRUE,0.623,0.78,"7",-2.939,"1",0.0307,0.00342,2.07e-06,0.143,0.635,4,0.99,3.86445,1.21061,38.0573333333333
TRUE,0.388,0.695,"8",-2.4,"1",0.0348,0.0818,0,0.0698,0.778,4,0.9972,3.15733333333333,1.67966,10.6172222222222
TRUE,0.545,0.522,"2",-9.241,"1",0.0341,0.422,0,0.119,0.446,4,0.9388,4.46978333333333,1.64869,5.728
FALSE,0.628,0.692,"2",-5.64,"1",0.202,0.00244,0.0129,0.668,0.0963,5,-0.9977,6.31488333333333,1.24887,13.8035555555556
FALSE,0.477,0.917,"2",-3.399,"1",0.0814,0.0139,0,0.0756,0.267,4,0.8696,3.31688333333333,1.60021,1.92866666666667
FALSE,0.496,0.785,"7",-3.472,"1",0.306,0.0328,0,0.0941,0.357,4,-0.9685,5.306,1.7002,50.7654444444444
TRUE,0.697,0.775,"10",-4.106,"1",0.0636,0.139,0,0.0737,0.822,4,0.9994,3.34088333333333,0.90015,0.512333333333333
TRUE,0.692,0.736,"1",-5.109,"1",0.11,0.0324,0,0.0787,0.217,4,0.9868,4.60933333333333,0.73987,8.55066666666667
FALSE,0.627,0.81,"2",-5.296,"0",0.0431,0.0125,3.09e-05,0.111,0.409,4,0.9544,3.90578333333333,1.1998,13.6216666666667
FALSE,0.599,0.74,"6",-4.127,"0",0.0332,0.000504,5.22e-06,0.319,0.575,4,0.9943,3.26888333333333,1.40023,1.183
TRUE,0.619,0.776,"2",-4.862,"1",0.0421,0.14,0,0.104,0.51,4,0.9886,3.73466666666667,1.22015,5.38528571428571
FALSE,0.769,0.824,"6",-2.778,"1",0.0621,0.0928,0,0.0275,0.938,4,0.1004,3.14266666666667,1.5002,0.286333333333333
FALSE,0.677,0.89,"6",-5.46,"0",0.159,0.0123,0,0.321,0.622,4,0.9961,3.22845,0.96009,0.376
TRUE,0.553,0.619,"3",-7.101,"1",0.0308,0.479,0,0.123,0.376,4,0.9919,3.73045,1.83908,27.9988888888889
FALSE,0.592,0.794,"4",-3.052,"0",0.061,0.00632,4.6e-05,0.209,0.725,4,-0.3716,3.06456666666667,1.47059,0.05075
FALSE,0.639,0.957,"1",-4.81,"1",0.169,0.162,0,0.188,0.566,4,0.9999,3.91555,0.72526,1.60985714285714
FALSE,0.458,0.831,"0",-2.187,"1",0.0654,0.0031,0,0.337,0.572,4,0.9985,3.87021666666667,0.81531,4.97125
FALSE,0.315,0.418,"7",-9.146,"1",0.0299,0.131,0.000679,0.0836,0.237,4,-0.8712,4.0416,1.29116,7.01355555555556
TRUE,0.751,0.699,"5",-6.58,"0",0.0387,0.112,7.24e-06,0.113,0.896,4,-0.976,4.86376666666667,0.96856,15.981
FALSE,0.427,0.682,"8",-2.268,"0",0.037,0.0288,0,0.175,0.455,4,0.9963,4.082,1.89948,46.3926666666667
FALSE,0.328,0.447,"5",-5.647,"1",0.0515,0.498,0,0.174,0.404,3,0.9993,5.176,1.80336,3.3752
TRUE,0.459,0.718,"10",-5.596,"1",0.0319,0.0505,0,0.0951,0.34,4,0.9954,4.06288333333333,1.49791,5.51571428571429
FALSE,0.8,0.692,"9",-5.57,"0",0.0614,0.342,1.92e-06,0.0554,0.917,4,-0.9333,3.06155,1.12002,3.1002
TRUE,0.792,0.808,"5",-4.156,"1",0.0963,0.335,0,0.269,0.709,4,0.9998,3.84333333333333,0.92064,10.8527777777778
FALSE,0.52,0.27,"8",-9.806,"1",0.0299,0.616,0,0.109,0.509,4,0.9935,2.77578333333333,1.10789,10.1775
FALSE,0.648,0.938,"1",-3.298,"1",0.115,0.0339,1.28e-06,0.0564,0.849,4,0.9937,3.34111666666667,0.78496,14.5346666666667
FALSE,0.422,0.254,"11",-9.302,"1",0.0291,0.911,0,0.275,0.0848,4,0.9902,2.22778333333333,1.10887,10.1775
FALSE,0.566,0.783,"7",-5.41,"1",0.0944,0.241,0,0.46,0.53,4,-0.9336,3.48666666666667,1.59902,0.168
FALSE,0.763,0.794,"11",-6.078,"1",0.0364,0.122,2.86e-06,0.327,0.65,4,0.9988,4.05378333333333,0.99999,2.523
FALSE,0.798,0.895,"5",-7.811,"1",0.216,0.177,0,0.358,0.784,4,-0.0289,3.598,1.27967,5.44828571428571
FALSE,0.538,0.716,"7",-7.197,"1",0.0841,0.0144,2.66e-06,0.132,0.343,4,0.9857,4.21333333333333,1.49912,10.1775
FALSE,0.672,0.555,"2",-6.074,"1",0.0283,0.589,0,0.174,0.597,4,0.9818,3.70466666666667,0.96978,10.1775
FALSE,0.459,0.77,"9",-5.993,"1",0.0472,0.0765,0,0.0879,0.168,4,0.9942,4.626,1.10706,10.1775
FALSE,0.652,0.888,"5",-5.235,"1",0.0689,0.00306,0,0.417,0.813,4,-0.9076,3.55688333333333,1.07009,10.1775
FALSE,0.637,0.768,"5",-6.888,"1",0.0318,0.0335,7.77e-06,0.161,0.459,4,0.9942,3.75221666666667,1.44914,10.1775
FALSE,0.212,0.218,"11",-12.431,"1",0.0358,0.908,1.55e-05,0.13,0.1,3,0.9874,5.17421666666667,0.76635,10.1775
FALSE,0.596,0.74,"0",-5.552,"1",0.0486,0.00724,0,0.357,0.527,4,0.9987,3.05488333333333,0.88935,10.1775
FALSE,0.606,0.719,"8",-6.77,"1",0.039,0.00864,0,0.0765,0.366,4,0.9988,3.60155,1.08985,10.1775
FALSE,0.599,0.587,"5",-5.919,"1",0.0423,0.274,0,0.167,0.373,4,-0.9925,4.67978333333333,0.87998,13.8035555555556
FALSE,0.753,0.708,"7",-5.389,"1",0.265,0.0081,0,0.188,0.323,4,0.9639,2.98955,1.05521,2.07416666666667
TRUE,0.654,0.866,"6",-4.332,"0",0.286,0.00155,5.38e-06,0.0928,0.669,4,0.9723,4.98888333333333,0.87525,5.653
FALSE,0.775,0.529,"3",-6.523,"1",0.0434,0.534,0,0.0907,0.796,4,0.9956,3.67311666666667,1.19988,10.1775
TRUE,0.516,0.745,"9",-5.674,"1",0.0381,0.138,0,0.114,0.77,4,-0.9467,3.91911666666667,1.77781,5.880875
FALSE,0.804,0.57,"8",-4.691,"1",0.0343,0.0158,2.83e-05,0.14,0.803,4,0,2.83688333333333,1.04999,10.436
TRUE,0.503,0.648,"7",-6.243,"1",0.027,0.227,0.00124,0.378,0.39,4,0.7369,6.53088333333333,1.47942,10.0201111111111
TRUE,0.676,0.762,"1",-4.172,"1",0.0351,0.461,0,0.0574,0.81,4,-0.7967,3.45821666666667,1.19003,3.50528571428571
FALSE,0.591,0.91,"8",-4.593,"1",0.0882,0.00492,0,0.0525,0.655,4,0.3111,4.51755,1.35024,3.636
TRUE,0.709,0.654,"5",-7.753,"1",0.0267,0.106,0,0.277,0.488,4,0.9618,3.45978333333333,1.19989,2.99316666666667
FALSE,0.522,0.797,"9",-3.854,"1",0.0272,0.0336,0,0.28,0.377,4,0.9974,3.3134,1.59976,0.5375
FALSE,0.429,0.757,"1",-2.912,"1",0.0306,0.14,0,0.144,0.538,4,0.9922,3.38733333333333,0.82517,6.684
FALSE,0.697,0.835,"6",-5.843,"1",0.0912,0.00578,0,0.314,0.832,4,0.9912,3.35645,1.28018,4.931125
FALSE,0.558,0.887,"6",-4.114,"0",0.0367,0.129,0,0.337,0.572,4,0.929,2.84511666666667,1.23007,10.1775
FALSE,0.649,0.769,"5",-5.105,"0",0.036,0.0282,0,0.0357,0.652,4,0.9994,3.49645,1.19988,10.1775
FALSE,0.719,0.521,"10",-5.661,"1",0.0698,0.275,0,0.11,0.828,4,0.9988,2.57178333333333,0.80537,10.1775
TRUE,0.75,0.818,"7",-4.601,"0",0.0551,0.146,0,0.686,0.652,4,0.9954,3.55488333333333,1.29963,4.94233333333333
FALSE,0.673,0.403,"8",-9.809,"0",0.0273,0.829,0.829,0.272,0.54,4,0.9981,4.33666666666667,1.40986,4.05733333333333
FALSE,0.71,0.68,"1",-4.676,"1",0.106,0.0078,0.0165,0.0493,0.571,4,0,3.23755,1.29971,10.436
FALSE,0.78,0.72,"11",-5.914,"0",0.0278,0.28,0.591,0.132,0.583,4,0.972,3.92155,1.08685,4.05733333333333
FALSE,0.724,0.872,"8",-2.706,"0",0.14,0.082,0,0.316,0.783,4,-0.9883,3.616,0.9509,1.69633333333333
TRUE,0.66,0.867,"6",-4.285,"0",0.116,0.11,0,0.0368,0.377,4,0.9986,3.008,0.93033,2.19225
TRUE,0.612,0.791,"6",-3.519,"1",0.0291,0.224,0,0.112,0.786,4,0.9944,3.45066666666667,1.33977,2.70733333333333
TRUE,0.703,0.81,"4",-4.874,"0",0.0424,0.000315,0,0.216,0.726,4,-0.9944,3.60333333333333,1.02978,15.9827777777778
FALSE,0.528,0.807,"7",-6.816,"1",0.351,0.178,0,0.247,0.641,4,0.9957,4.40915,0.84074,8.55066666666667
FALSE,0.802,0.553,"7",-9.277,"1",0.145,0.135,0,0.106,0.355,4,-0.9692,4.04666666666667,0.94955,3.371
TRUE,0.646,0.909,"4",-4.263,"0",0.114,0.0137,0,0.524,0.771,4,0.9984,3.79026666666667,1.31134,5.1615
FALSE,0.581,0.888,"0",-3.198,"1",0.0587,0.0018,0,0.413,0.629,4,0.9794,3.17845,1.20041,0.9466
TRUE,0.717,0.792,"0",-2.703,"1",0.0393,0.199,0,0.423,0.513,4,0.9985,3.70333333333333,1.26975,10.8527777777778
TRUE,0.514,0.628,"4",-5.661,"0",0.0451,0.546,0,0.161,0.422,4,0.9969,3.83245,1.29539,3.66266666666667
FALSE,0.902,0.816,"0",-3.077,"0",0.0312,0.124,8.94e-06,0.18,0.894,4,0.9926,2.67,0.9601,0.003
FALSE,0.408,0.925,"5",-4.88,"1",0.0533,0.00877,0.000454,0.12,0.361,4,0.7783,3.43645,1.26405,5.51742857142857
FALSE,0.553,0.604,"1",-5.295,"0",0.0258,0.202,0,0.125,0.186,4,0.9793,5.03778333333333,1.33989,38.0573333333333
FALSE,0.583,0.468,"4",-5.378,"1",0.0278,0.183,1.65e-06,0.111,0.126,3,-0.9595,6.73221666666667,1.19375,38.0573333333333
FALSE,0.519,0.917,"11",-3.185,"0",0.0887,0.0167,2.06e-05,0.359,0.652,4,0.973,3.61955,1.45882,38.0573333333333
FALSE,0.359,0.329,"10",-9.531,"1",0.0293,0.581,3.75e-05,0.0979,0.208,3,0.9979,6.11911666666667,0.84358,38.0573333333333
FALSE,0.535,0.618,"8",-3.913,"1",0.0273,0.0716,0.000388,0.169,0.228,4,0.9858,5.87,0.81975,38.0573333333333
FALSE,0.671,0.726,"7",-8.689,"1",0.0272,0.389,0.882,0.14,0.581,4,0.9964,4.90378333333333,1.02002,4.05733333333333
FALSE,0.715,0.308,"2",-8.829,"1",0.0305,0.829,0,0.16,0.547,4,0.9971,4.84133333333333,1.24899,38.0573333333333
FALSE,0.412,0.682,"7",-4.319,"1",0.0339,0.0426,7.47e-05,0.106,0.146,4,-0.9651,5.29933333333333,2.03959,38.0573333333333
FALSE,0.395,0.817,"11",-5.754,"0",0.125,0.0435,7.38e-05,0.243,0.636,4,-0.1005,3.226,1.76196,10.1775
FALSE,0.589,0.913,"0",-4.454,"1",0.0458,0.0133,0,0.109,0.805,4,-0.9838,4.23021666666667,1.31979,9.09855555555556
TRUE,0.546,0.776,"1",-7.359,"1",0.0352,0.403,0.00633,0.193,0.888,4,0.9979,3.32488333333333,1.69847,3.2196
TRUE,0.855,0.954,"0",-1.19,"0",0.264,0.529,0,0.205,0.668,5,0.9511,4.13555,1.14635,50.7654444444444
TRUE,0.549,0.932,"8",-4.11,"0",0.343,0.0127,0,0.347,0.787,4,0.9852,3.26888333333333,0.82439,2.19225
TRUE,0.628,0.917,"6",-3.489,"1",0.144,0.0108,2.25e-06,0.306,0.638,4,0.9996,3.984,0.94988,6.41711111111111
FALSE,0.676,0.769,"0",-3.513,"1",0.0464,0.0214,0,0.0797,0.781,4,0.999,3.28111666666667,1.0002,3.935
TRUE,0.71,0.871,"9",-5.037,"1",0.0503,0.0116,3e-06,0.108,0.829,4,0.7289,3.06578333333333,1.26957,3.1002
FALSE,0.332,0.586,"3",-6.307,"0",0.0362,0.0014,0.0108,0.063,0.228,4,0.7893,4.40021666666667,0.79787,5.51742857142857
FALSE,0.653,0.826,"2",-5.352,"1",0.0315,0.0353,0,0.193,0.669,4,0.8739,3.54413333333333,1.22055,0.838
FALSE,0.708,0.601,"7",-3.75,"1",0.0306,0.101,0,0.0979,0.742,4,0.7274,4.01288333333333,1.18962,38.0573333333333
FALSE,0.337,0.273,"10",-9.258,"0",0.042,0.847,0,0.121,0.556,4,0.9967,3.07545,1.71504,0.47875
TRUE,0.72,0.863,"2",-4.226,"1",0.0562,0.0174,0,0.178,0.363,4,-0.8882,4.17178333333333,1.3998,3.826
TRUE,0.632,0.926,"4",-3.463,"1",0.0322,0.047,0.000169,0.116,0.889,4,0.9977,4.15421666666667,1.12058,16.1118571428571
TRUE,0.674,0.943,"0",-3.413,"1",0.0408,0.0159,0,0.504,0.856,4,0.9943,3.42688333333333,1.1806,26.2866666666667
TRUE,0.553,0.472,"8",-12.819,"1",0.501,0.0117,0,0.398,0.652,4,0.9982,4.57543333333333,1.46841,3.636
FALSE,0.632,0.468,"0",-8.089,"1",0.0412,0.541,0,0.165,0.669,4,0.9988,3.126,1.30052,10.1775
FALSE,0.325,0.855,"8",-4.603,"1",0.0755,0.0563,0.000299,0.298,0.497,4,0.9992,3.54378333333333,1.67538,10.1775
FALSE,0.36,0.357,"8",-6.63,"1",0.0303,0.846,0,0.0698,0.21,4,0.998,2.26245,0.68757,10.1775
FALSE,0.639,0.801,"5",-5.115,"1",0.0318,0.145,0,0.2,0.608,4,0.9988,3.66155,1.31857,10.1775
FALSE,0.827,0.765,"5",-6.793,"0",0.0366,2.96e-05,3.27e-06,0.131,0.545,4,0.9574,3.41688333333333,1.11011,3.511
TRUE,0.429,0.864,"2",-5.975,"1",0.604,0.081,0,0.331,0.332,5,0.9675,5.092,1.00832,46.3926666666667
TRUE,0.422,0.52,"11",-10.231,"1",0.343,0.00204,0.00413,0.411,0.184,4,0.9999,4.08755,1.8963,10.8527777777778
FALSE,0.596,0.74,"0",-5.552,"1",0.0486,0.00724,0,0.357,0.527,4,-0.9308,3.05488333333333,0.88935,10.1775
TRUE,0.769,0.678,"5",-3.725,"1",0.0315,0.427,8.04e-06,0.0939,0.581,4,0.9988,2.99845,1.06951,3.395125
TRUE,0.667,0.878,"10",-4.797,"1",0.0445,0.13,0,0.16,0.816,4,-0.7136,3.10373333333333,1.07024,5.668375
FALSE,0.466,0.505,"10",-7.27,"1",0.0822,0.401,0,0.188,0.271,4,0.9731,4.38021666666667,0.92356,10.1775
FALSE,0.457,0.906,"5",-2.278,"0",0.342,0.249,0,0.182,0.54,5,-0.9953,5.96178333333333,1.0402,46.3926666666667
TRUE,0.542,0.914,"0",-4.747,"0",0.113,0.0161,0,0.744,0.576,4,-0.9955,4.86821666666667,1.53993,13.8035555555556
FALSE,0.56,0.925,"0",-5.48,"1",0.0362,0.0372,0,0.104,0.178,4,-0.8867,5.66421666666667,1.35009,9.25077777777778
FALSE,0.484,0.261,"7",-10.951,"1",0.0267,0.664,1.09e-05,0.17,0.215,1,0.9921,2.60578333333333,0.78015,10.1775
FALSE,0.279,0.574,"11",-6.282,"1",0.0324,0.192,0,0.0981,0.465,4,0.9991,4.01911666666667,1.7769,10.1775
TRUE,0.673,0.886,"1",-4.44,"0",0.0431,0.185,0,0.0826,0.795,4,0.9746,3.61288333333333,0.97012,5.9245
TRUE,0.442,0.83,"9",-4.02,"1",0.146,0.128,0,0.129,0.578,4,0.9976,3.59578333333333,0.89338,6.684
FALSE,0.573,0.886,"0",-5.6,"1",0.0865,0.288,0,0.0936,0.536,4,-0.8254,3.75445,1.50078,10.1775
TRUE,0.452,0.563,"4",-6.607,"1",0.0272,0.144,0,0.143,0.209,3,0.5833,4.46088333333333,1.37715,6.24416666666667
TRUE,0.846,0.438,"11",-4.981,"1",0.141,0.2,9.43e-05,0.0939,0.512,4,0.3085,3.958,0.85013,1.336
FALSE,0.564,0.727,"10",-6.442,"0",0.0303,0.000389,0,0.289,0.614,4,0.5499,3.56733333333333,1.25407,10.1775
FALSE,0.263,0.127,"10",-14.331,"0",0.0438,0.952,1.56e-05,0.0921,0.161,4,0.983,3.51666666666667,0.77499,10.1775
FALSE,0.445,0.675,"10",-7.764,"1",0.106,0.156,2.48e-05,0.659,0.448,4,0.9881,4.23533333333333,1.53906,10.1775
FALSE,0.491,0.421,"6",-7.044,"1",0.0285,0.765,4.85e-05,0.0663,0.0838,4,0.9753,4.41578333333333,1.01793,10.1775
TRUE,0.681,0.593,"5",-9.327,"1",0.0251,0.435,0.000117,0.106,0.731,4,0.9972,4.17288333333333,1.15058,4.883
TRUE,0.68,0.523,"8",-10.717,"1",0.038,0.0124,0.0155,0.422,0.372,4,0.2523,3.1817,1.11898,3.947
FALSE,0.363,0.71,"2",-3.08,"1",0.0308,0.216,0,0.121,0.383,4,0.9952,3.39555,1.70113,0.0375
FALSE,0.606,0.74,"8",-5.401,"1",0.056,0.131,0,0.0797,0.485,4,0.9842,3.40688333333333,1.32582,10.1775
FALSE,0.3,0.513,"4",-6.135,"1",0.0304,0.283,3.88e-06,0.138,0.194,3,0.2803,4.44511666666667,1.38314,10.1775
TRUE,0.633,0.673,"6",-6.403,"0",0.258,0.297,0,0.206,0.659,4,0,3.51933333333333,0.86777,32.1661111111111
FALSE,0.692,0.811,"0",-5.183,"1",0.285,0.0794,0,0.151,0.406,4,-0.9991,3.52333333333333,1.49788,12.0642857142857
TRUE,0.581,0.717,"4",-4.433,"1",0.0318,0.0298,0.000186,0.243,0.316,4,-0.9144,3.94066666666667,1.07884,16.147
FALSE,0.909,0.779,"0",-4.004,"0",0.136,0.409,0.000719,0.0398,0.955,4,0.998,3.40088333333333,1.10023,10.1775
FALSE,0.618,0.752,"0",-4.828,"1",0.0302,0.00863,0.000175,0.127,0.679,4,0.9875,3.68378333333333,1.15957,10.1775
FALSE,0.716,0.735,"5",-4.322,"0",0.027,0.276,0,0.692,0.923,4,-0.9864,3.51445,0.92981,10.1775
FALSE,0.828,0.909,"11",-5.836,"0",0.0687,0.0879,0,0.193,0.792,4,0.2518,3.75733333333333,1.20005,10.1775
FALSE,0.345,0.841,"3",-4.348,"0",0.367,0.0435,0,0.578,0.461,4,-0.9018,4.53245,0.72351,46.3926666666667
FALSE,0.565,0.799,"7",-5.392,"1",0.228,0.275,3.2e-05,0.129,0.663,5,-0.9984,4.31311666666667,0.90675,12.0642857142857
FALSE,0.411,0.986,"8",-2.522,"0",0.0583,0.000264,0.00148,0.371,0.649,4,-0.488,3.43266666666667,1.65981,2.46316666666667
FALSE,0.501,0.666,"6",-7.312,"0",0.414,0.0596,0,0.123,0.392,4,0.9929,4.06088333333333,1.63925,2.78666666666667
FALSE,0.508,0.883,"6",-4.567,"1",0.329,0.0617,0,0.158,0.717,4,0.9992,4.62245,1.73566,10.1775
TRUE,0.834,0.42,"8",-5.158,"1",0.0729,0.177,0,0.356,0.143,4,0.9975,3.93488333333333,1.23071,1.126
FALSE,0.729,0.804,"5",-5.183,"0",0.0329,0.00363,3.12e-06,0.11,0.749,4,-0.792,3.716,1.22021,10.1775
FALSE,0.791,0.721,"6",-5.588,"0",0.094,0.259,0,0.104,0.66,4,0.99,3.524,0.87032,10.1775
FALSE,0.425,0.684,"10",-4.754,"0",0.0293,0.224,0,0.0878,0.313,4,0.4898,3.77845,1.71991,10.1775
TRUE,0.625,0.613,"6",-6.005,"0",0.173,0.0209,0,0.0286,0.738,4,0.9994,3.48245,0.96033,46.3926666666667
TRUE,0.63,0.694,"10",-4.501,"1",0.0242,0.144,0,0.0835,0.49,4,0.9976,4.35711666666667,0.94034,3.78185714285714
FALSE,0.336,0.404,"8",-7.52,"1",0.0321,0.462,3.93e-06,0.304,0.0872,4,0.9983,3.70621666666667,0.758,10.1775
TRUE,0.453,0.411,"1",-7.539,"1",0.0276,0.235,0.00021,0.101,0.28,4,0.9947,3.81088333333333,0.75752,27.9988888888889
FALSE,0.711,0.882,"1",-2.77,"0",0.0334,0.017,0,0.111,0.814,4,0.9554,3.282,1.19982,15.9827777777778
TRUE,0.545,0.686,"10",-4.081,"1",0.0665,0.00265,0,0.477,0.486,4,0.9795,3.10821666666667,1.27996,13.6216666666667
FALSE,0.761,0.779,"8",-6.126,"1",0.115,0.000244,0.818,0.0992,0.308,4,-0.9907,2.938,1.82008,3.935
FALSE,0.74,0.81,"8",-5.231,"1",0.0755,0.0266,2.4e-05,0.0433,0.436,4,0.9785,3.944,1.29972,2.3384
FALSE,0.687,0.631,"9",-5.612,"1",0.129,0.063,0,0.108,0.853,4,0.9775,3.20421666666667,1.86071,13.8035555555556
TRUE,0.541,0.812,"4",-3.764,"1",0.0336,0.203,0,0.42,0.607,4,0.9954,3.36045,1.41056,2.9165
TRUE,0.535,0.725,"10",-5.108,"1",0.0275,0.0203,1.45e-05,0.176,0.292,4,0.9947,3.62311666666667,0.78489,4.901375
TRUE,0.703,0.836,"5",-4.619,"1",0.0283,0.00388,0,0.16,0.552,4,0.9994,3.66933333333333,1.29987,16.9956666666667
TRUE,0.69,0.621,"8",-3.583,"1",0.06,0.321,2.81e-05,0.0884,0.497,3,0.9558,3.88755,0.66858,0.431
TRUE,0.514,0.255,"5",-12.037,"1",0.0283,0.898,0.000235,0.0994,0.298,4,0.5773,3.79688333333333,0.99851,11.2018888888889
FALSE,0.663,0.83,"7",-4.584,"1",0.039,0.246,1.41e-06,0.285,0.866,4,0.9668,2.89488333333333,0.98022,4.30171428571429
TRUE,0.476,0.84,"2",-2.259,"1",0.058,0.11,0,0.046,0.648,4,0.5531,2.95421666666667,1.56254,13.6862
TRUE,0.879,0.567,"7",-6.509,"1",0.0588,0.186,0,0.622,0.948,4,0.9984,3.22888333333333,1.12473,4.10325
FALSE,0.758,0.646,"0",-3.662,"1",0.0721,0.356,0,0.473,0.877,4,-0.9998,3.11288333333333,1.2803,0.732
TRUE,0.567,0.862,"5",-5.887,"1",0.0452,0.0382,0.000162,0.0973,0.661,4,0.9981,4.55866666666667,1.2998,7.1292
TRUE,0.615,0.913,"10",-5.077,"0",0.0816,0.178,0,0.0773,0.45,4,0.996,3.13333333333333,1.29944,7.55466666666667
FALSE,0.343,0.65,"1",-4.624,"1",0.0909,0.0299,0,0.646,0.315,5,0.9822,3.98155,1.70697,14.2946666666667
TRUE,0.353,0.532,"6",-5.318,"1",0.0306,0.153,0,0.124,0.282,4,0.9718,4.03711666666667,1.4971,0.61475
FALSE,0.513,0.496,"11",-6.049,"1",0.0511,0.46,0,0.106,0.676,4,0.9989,3.11488333333333,1.13072,4.78675
FALSE,0.605,0.629,"10",-5.051,"1",0.0278,0.434,0,0.097,0.308,4,0.9326,4.02288333333333,0.99893,4.15633333333333
FALSE,0.616,0.741,"7",-4.155,"1",0.131,0.143,0,0.347,0.593,3,0.9987,5.39888333333333,1.93069,2.523
TRUE,0.674,0.882,"3",-2.771,"0",0.0477,0.000441,6.47e-05,0.068,0.682,4,0.34,3.42888333333333,1.23016,2.475
TRUE,0.626,0.799,"11",-6.612,"0",0.046,0.000358,0.00155,0.36,0.369,4,0.9928,4.57021666666667,0.98992,15.640875
TRUE,0.626,0.52,"9",-8.077,"0",0.0892,0.175,0,0.13,0.257,4,0.9952,4.68821666666667,0.77468,5.653
TRUE,0.6,0.624,"8",-3.631,"1",0.0334,0.385,0,0.125,0.529,4,0.9948,3.77555,0.90036,1.789
TRUE,0.694,0.719,"7",-4.538,"1",0.0484,0.00131,1.47e-05,0.0714,0.352,4,0.9994,4.56911666666667,1.29961,4.35666666666667
TRUE,0.624,0.86,"0",-3.129,"0",0.043,0.0119,0,0.0598,0.521,4,0.9972,3.32821666666667,1.10018,2.096
TRUE,0.682,0.889,"0",-4.166,"1",0.0804,0.00564,0,0.36,0.827,4,0.9897,3.20733333333333,1.38021,10.436
FALSE,0.692,0.783,"7",-4.271,"0",0.224,0.687,0,0.244,0.879,4,-0.9986,3.0921,0.75998,0.041
FALSE,0.833,0.748,"11",-7.116,"1",0.0856,0.0115,0,0.0235,0.746,4,0.9998,3.44688333333333,0.98038,1.843
TRUE,0.667,0.569,"2",-10.418,"1",0.0432,0.00147,0.0826,0.346,0.606,4,0.9912,4.48391666666667,1.25024,0.022
FALSE,0.571,0.77,"0",-5.498,"1",0.0314,0.0534,1.02e-06,0.129,0.613,4,0.9953,4.00533333333333,1.41996,1.601
TRUE,0.596,0.505,"7",-7.892,"1",0.0619,0.732,1.97e-05,0.106,0.335,4,0.9911,4.154,0.86097,3.69666666666667
FALSE,0.753,0.824,"0",-4.301,"1",0.0385,0.00092,0.000134,0.141,0.938,4,-0.9946,3.00488333333333,1.17951,15.9827777777778
TRUE,0.562,0.825,"5",-5.794,"1",0.0269,0.00493,0.000629,0.57,0.694,4,0.6686,4.36533333333333,0.9754,5.728
FALSE,0.2,0.882,"7",-7.177,"1",0.072,0.00129,0.607,0.204,0.275,4,-0.7613,5.43021666666667,1.7102,0.979333333333333
TRUE,0.507,0.875,"7",-7.697,"1",0.0389,0.00257,0,0.346,0.647,4,0.9887,4.55821666666667,1.60079,9.03611111111111
FALSE,0.7,0.775,"1",-3.94,"1",0.0809,0.00735,0,0.082,0.751,4,0.9898,4.54866666666667,1.34932,15.6262222222222
TRUE,0.635,0.955,"7",-2.442,"1",0.18,0.0554,0,0.623,0.552,4,0.9958,4.47821666666667,1.03992,2.7465
TRUE,0.705,0.75,"1",-4.558,"1",0.0524,0.0632,0,0.146,0.392,4,-0.9942,4.03245,0.77748,2.6395
FALSE,0.672,0.747,"7",-7.708,"1",0.0904,0.0428,0,0.102,0.742,4,0,3.58578333333333,1.69981,0.3475
TRUE,0.688,0.853,"10",-5.814,"1",0.0493,0.386,0,0.0862,0.743,4,0.931,4.472,1.03993,32.1661111111111
FALSE,0.402,0.479,"8",-7.75,"1",0.0916,0.881,2.75e-06,0.111,0.257,4,0.8549,4.022,1.83013,15.6262222222222
TRUE,0.622,0.932,"11",-4.66,"0",0.0498,0.105,2.37e-06,0.328,0.519,4,0.9895,2.936,1.08051,26.9642222222222
TRUE,0.498,0.634,"3",-5.214,"1",0.0288,0.166,0,0.3,0.36,4,0.8682,3.88266666666667,1.44104,3.21342857142857
