"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","popularity","sentiment"
FALSE,0.859,0.506,"10",-8.115,"0",0.418,0.105,0,0.113,0.153,140.973,187465,4,16468,-0.4227
FALSE,0.821,0.636,"7",-6.038,"0",0.0899,0.288,0,0.104,0.4,142.008,162268,4,16468,-0.9849
FALSE,0.557,0.279,"6",-7.757,"1",0.0372,0.868,1.25e-05,0.0978,0.263,102.727,191280,4,2712,0.9948
FALSE,0.902,0.819,"1",-3.321,"1",0.316,0.041,0,0.106,0.745,89,186872,4,25510,0.8597
FALSE,0.879,0.662,"2",-6.162,"1",0.309,0.033,0,0.716,0.724,117.975,189909,4,7625,-0.9995
FALSE,0.62,0.61,"11",-8.329,"0",0.0373,0.00849,0.162,0.205,0.235,127.052,238560,4,23095,-0.9693
FALSE,0.766,0.692,"1",-5.343,"1",0.0705,0.175,0,0.0844,0.426,120.028,191724,4,16468,0.9936
FALSE,0.749,0.723,"1",-6.609,"1",0.0432,0.0563,0.022,0.0977,0.674,108.999,229120,4,23095,-0.0516
FALSE,0.755,0.769,"10",-5.658,"0",0.186,0.314,2.38e-06,0.0628,0.642,114.966,186080,4,10168,0.9246
FALSE,0.58,0.577,"2",-5.997,"0",0.2,0.125,0,0.086,0.153,99.283,193243,5,7625,0.9864
FALSE,0.699,0.282,"7",-7.65,"1",0.0374,0.798,1.23e-06,0.0981,0.359,79.776,159293,4,8,-0.9904
FALSE,0.728,0.602,"9",-7.748,"0",0.185,0.0699,7.01e-06,0.318,0.328,140.081,225040,4,23095,-0.9772
FALSE,0.658,0.535,"11",-8.197,"1",0.515,0.257,0,0.0981,0.395,150.055,174662,4,16468,-0.8519
FALSE,0.822,0.461,"1",-6.506,"1",0.449,0.328,0,0.122,0.268,130.003,145060,4,16468,-0.9883
FALSE,0.785,0.44,"10",-6.566,"1",0.0401,0.0263,2.03e-06,0.122,0.22,118.089,216961,4,7625,0.9623
FALSE,0.603,0.457,"11",-5.384,"1",0.297,0.526,0,0.0905,0.455,73.724,242972,4,7625,0.9965
FALSE,0.623,0.568,"9",-5.664,"1",0.144,0.0302,0,0.25,0.115,149.852,242050,4,7625,0.9985
FALSE,0.752,0.709,"9",-5.053,"1",0.28,0.0401,0,0.0601,0.644,84.974,205983,4,7625,0.9939
FALSE,0.765,0.55,"9",-6.299,"0",0.357,0.0283,0,0.139,0.361,97.004,269287,4,7625,0.9773
FALSE,0.803,0.571,"2",-6.937,"1",0.296,0.0169,0,0.252,0.101,140.002,208504,4,7625,-0.9745
FALSE,0.788,0.765,"2",-3.93,"1",0.439,0.274,0,0.216,0.666,144.049,223617,4,7625,-0.9029
FALSE,0.929,0.598,"1",-5.373,"1",0.156,0.00705,0,0.0549,0.501,96.012,223939,4,7625,-0.9967
FALSE,0.753,0.703,"5",-3.417,"0",0.212,0.144,0,0.325,0.642,149.991,262400,4,7625,0.9876
FALSE,0.641,0.579,"9",-8.276,"1",0.0896,0.479,9.58e-05,0.214,0.421,145.995,212428,4,7625,-0.9995
FALSE,0.551,0.562,"11",-6.862,"1",0.163,0.0218,0,0.302,0.438,135.872,316192,4,7625,-0.9992
FALSE,0.865,0.568,"0",-5.112,"1",0.24,0.0206,0,0.186,0.882,90.986,280309,4,7625,-0.9992
FALSE,0.677,0.665,"5",-6.949,"1",0.487,0.337,0,0.115,0.522,87.637,240199,4,7625,-0.9969
FALSE,0.895,0.839,"0",-4.512,"1",0.227,0.217,3e-06,0.239,0.756,149.951,286117,4,1555,-0.9967
FALSE,0.754,0.615,"4",-5.346,"0",0.171,0.275,0,0.13,0.349,140.036,214314,4,7625,-0.9731
FALSE,0.746,0.644,"7",-2.605,"1",0.232,0.4,0,0.095,0.542,146.187,249751,4,7625,-0.9971
FALSE,0.651,0.718,"0",-3.924,"1",0.302,0.227,0,0.109,0.402,116.772,207187,4,7625,0.9947
FALSE,0.578,0.694,"5",-5.351,"1",0.0706,0.0112,0,0.102,0.268,129.921,220850,4,76,0.9321
TRUE,0.599,0.448,"8",-6.312,"1",0.0232,0.163,0,0.106,0.168,95.05,263400,3,57786,0.9989
TRUE,0.585,0.909,"8",-6.474,"1",0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747,4,115282,-0.9557
TRUE,0.754,0.449,"7",-9.211,"1",0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4,115282,0.6385
FALSE,0.85,0.787,"8",-4.134,"0",0.338,0.313,0,0.194,0.7,87.983,279867,4,6664,-0.9873
TRUE,0.671,0.529,"0",-7.226,"1",0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,12903,0.9774
FALSE,0.83,0.546,"1",-5.716,"1",0.295,0.227,0,0.112,0.535,182.973,262494,4,57511,0.9401
TRUE,0.687,0.845,"7",-4.37,"1",0.0576,0.1,0,0.0452,0.809,87.972,190227,4,29255,0.976
FALSE,0.597,0.721,"9",-6.422,"1",0.0356,0.0362,0,0.0832,0.437,132.054,149293,4,479,0.9963
TRUE,0.487,0.789,"8",-3.69,"1",0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4,25510,0.9692
FALSE,0.665,0.651,"1",-5.515,"1",0.156,0.0414,0,0.0896,0.237,163.935,175755,4,12903,-0.9985
FALSE,0.52,0.538,"1",-8.109,"1",0.206,0.367,0.00187,0.119,0.177,141.894,345133,4,5716,0.9997
TRUE,0.652,0.678,"2",-6.183,"1",0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4,18416,0.9947
FALSE,0.685,0.508,"0",-6.4,"1",0.0987,0.193,0,0.139,0.315,99.063,217287,4,6736,0.9494
FALSE,0.939,0.551,"1",-9.126,"1",0.291,0.0311,0,0.192,0.42,118.552,337941,4,57511,-0.9996
TRUE,0.699,0.782,"2",-6.503,"1",0.267,0.0162,0,0.177,0.367,160.041,264853,4,4264,0.9898
FALSE,0.877,0.477,"9",-7.379,"0",0.0587,0.307,0,0.0929,0.552,127.023,226743,4,3970,0
TRUE,0.737,0.636,"11",-4.546,"0",0.0437,0.0441,6.66e-05,0.35,0.565,105.005,222653,4,14807,0
FALSE,0.754,0.805,"6",-4.249,"1",0.0752,0.315,0,0.203,0.555,93.982,176133,4,14997,0
FALSE,0.61,0.458,"9",-11.336,"1",0.36,0.696,0.000103,0.0852,0.246,192.099,240342,4,35803,0.9989
TRUE,0.638,0.367,"4",-7.906,"1",0.0266,0.84,0,0.0999,0.219,71.957,217120,4,15656,0.9959
FALSE,0.669,0.711,"8",-6.758,"1",0.033,0.00217,0,0.466,0.544,110.01,172747,4,16783,0.9979
FALSE,0.374,0.742,"6",-3.36,"1",0.0432,0.00517,0,0.11,0.21,139.953,247320,3,9926,0.9965
FALSE,0.904,0.756,"10",-3.746,"1",0.32,0.0692,0,0.339,0.342,140.005,288087,4,57511,-0.993
FALSE,0.78,0.808,"2",-5.175,"1",0.484,0.112,0,0.329,0.642,79.982,216029,4,57511,-0.9936
TRUE,0.71,0.789,"4",-3.874,"1",0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4,11119,0.9874
FALSE,0.69,0.462,"8",-8.054,"1",0.131,0.343,0.00214,0.113,0.325,157.655,245640,4,5716,0.9976
FALSE,0.809,0.737,"1",-5.186,"1",0.108,0.0441,0,0.341,0.367,80.025,226938,4,57511,0.9995
FALSE,0.272,0.238,"2",-12.148,"0",0.0349,0.89,0.00925,0.275,0.119,83.507,161840,4,5716,0.9798
FALSE,0.705,0.754,"6",-5.453,"0",0.0895,0.000331,0,0.129,0.422,126.014,223213,4,14928,0.9904
FALSE,0.55,0.596,"7",-8.214,"1",0.134,0.162,0.00481,0.0805,0.253,165.736,297404,4,10203,0.9861
TRUE,0.899,0.586,"11",-7.866,"0",0.343,0.279,0,0.0836,0.492,150.002,214467,4,115282,-0.8292
TRUE,0.936,0.585,"0",-6.914,"1",0.125,0.0142,0,0.132,0.242,124.991,255379,4,26877,0.9988
FALSE,0.907,0.64,"6",-6.542,"1",0.354,0.261,0,0.0785,0.803,120.995,222477,4,57511,-0.9708
FALSE,0.616,0.684,"7",-6.032,"1",0.311,0.0305,0,0.376,0.312,179.503,309638,4,57511,0.977
FALSE,0.65,0.639,"8",-5.962,"1",0.458,0.0942,0,0.135,0.563,139.226,150802,4,57511,-0.9969
FALSE,0.65,0.639,"8",-5.962,"1",0.458,0.0942,0,0.135,0.563,139.226,150802,4,57511,0.9735
FALSE,0.722,0.88,"4",-3.989,"0",0.24,0.21,0,0.324,0.79,92.024,200170,4,20487,-0.2502
FALSE,0.756,0.674,"0",-6.518,"0",0.0959,0.0184,0,0.158,0.389,111.995,251467,4,12340,0.965
FALSE,0.76,0.579,"0",-7.374,"1",0.0567,0.0127,0.00344,0.106,0.129,100.011,213600,4,10203,0.9999
TRUE,0.626,0.88,"9",-2.384,"0",0.0504,0.205,0,0.128,0.534,95.079,202621,4,17430,0.9881
TRUE,0.637,0.713,"0",-4.333,"1",0.0747,0.181,0.000637,0.137,0.243,129.923,226973,4,7761.5,-0.9975
TRUE,0.791,0.862,"9",-3.24,"0",0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4,16540,0.998
TRUE,0.921,0.537,"9",-5.723,"0",0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,37904,-0.9924
TRUE,0.632,0.804,"7",-6.109,"1",0.0503,0.101,0,0.17,0.35,92.456,199625,4,7368,0.1846
FALSE,0.653,0.859,"0",-3.048,"1",0.0449,0.212,0,0.111,0.706,174.038,218387,4,14997,-0.8074
TRUE,0.669,0.308,"11",-10.068,"1",0.029,0.883,0,0.0984,0.52,64.934,121887,4,37904,-0.0387
FALSE,0.503,0.741,"4",-5.128,"1",0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030,3,4590,0.9912
FALSE,0.746,0.825,"1",-4.666,"1",0.169,0.0142,0.0107,0.121,0.584,152.914,204150,4,254,0.9995
FALSE,0.767,0.538,"0",-6.044,"0",0.052,0.68,0,0.192,0.343,81.031,121680,4,10198,-0.9905
FALSE,0.643,0.703,"0",-5.573,"1",0.0913,0.0218,0,0.0964,0.246,95.041,215724,4,358,0.9991
FALSE,0.754,0.575,"4",-8.393,"0",0.0682,0.045,0.00131,0.276,0.491,86.009,205147,4,115282,-0.9994
FALSE,0.848,0.264,"0",-13.271,"1",0.31,0.00334,0.874,0.0911,0.592,146.004,255784,4,16159,-0.9998
TRUE,0.854,0.463,"5",-6.159,"1",0.137,0.117,0,0.354,0.549,120.024,225773,4,10203,0.9996
TRUE,0.622,0.712,"5",-7.321,"1",0.066,0.0573,0,0.13,0.487,140.025,211360,4,23101,0.9973
FALSE,0.721,0.459,"4",-6.408,"1",0.032,0.248,0,0.212,0.46,119.914,208493,4,26508,0.9951
FALSE,0.71,0.614,"10",-6.757,"0",0.0431,0.186,0,0.0974,0.658,148.152,172107,4,26508,0.9287
FALSE,0.831,0.485,"10",-6.677,"0",0.15,0.375,1.47e-05,0.118,0.622,80.022,245667,4,26508,0.9941
FALSE,0.492,0.681,"6",-7.038,"1",0.075,0.143,0,0.199,0.511,178.01,212445,4,403,0.9993
FALSE,0.708,0.454,"1",-7.07,"1",0.0395,0.0217,0,0.073,0.24,110.963,189507,4,26508,0.9853
FALSE,0.877,0.547,"7",-5.705,"1",0.18,0.0122,1.51e-05,0.028,0.687,99.034,228373,4,26508,-0.9466
FALSE,0.757,0.73,"7",-6.304,"1",0.185,0.0342,5.87e-05,0.136,0.452,90.013,189533,4,26508,0.998
FALSE,0.429,0.221,"7",-9.096,"1",0.0432,0.983,0,0.168,0.327,87.072,59813,3,682,-0.6396
FALSE,0.493,0.796,"11",-3.971,"1",0.0691,0.39,0,0.0957,0.644,159.988,212107,4,166,0.982
FALSE,0.652,0.31,"4",-10.212,"1",0.0509,0.43,1.16e-05,0.182,0.304,119.913,73813,4,26508,0.9987
TRUE,0.686,0.73,"6",-5.077,"0",0.374,0.278,4.76e-05,0.106,0.474,128.943,191600,5,6664,-0.9726
FALSE,0.879,0.635,"9",-5.098,"1",0.259,0.0517,0,0.0786,0.568,146.97,192600,4,7625,0.9934
FALSE,0.81,0.73,"11",-5.209,"0",0.223,0.314,0,0.105,0.568,157.004,295653,4,57511,-0.9981
FALSE,0.755,0.902,"1",-2.835,"0",0.0631,0.161,0.00199,0.137,0.76,108.991,294187,4,6664,0.9995
TRUE,0.82,0.568,"6",-8.23,"0",0.411,0.0256,0,0.0952,0.535,152.279,210787,4,11394,0.9845
FALSE,0.588,0.567,"4",-3.738,"0",0.0628,0.221,0,0.135,0.113,150.009,338438,4,25510,0.9745
FALSE,0.607,0.609,"0",-5.978,"0",0.291,0.389,1.6e-05,0.111,0.556,74.946,185610,4,25510,0.9911
FALSE,0.731,0.811,"1",-3.225,"1",0.0712,0.0204,0,0.411,0.426,147.045,218284,4,25510,-0.9995
FALSE,0.428,0.403,"5",-5.914,"0",0.209,0.229,0,0.22,0.133,95.387,180183,5,25510,0.9928
FALSE,0.705,0.816,"10",-7.046,"0",0.32,0.0805,0,0.476,0.929,94.211,138872,4,35803,-0.7598
FALSE,0.712,0.481,"4",-5.415,"0",0.0487,0.173,0,0.241,0.062,140,196138,4,25510,0.9876
FALSE,0.643,0.638,"1",-4.947,"0",0.0407,0.204,0,0.0707,0.6,82.001,226107,4,592,0.9976
FALSE,0.6,0.688,"5",-8.339,"0",0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600,4,65,0.9669
FALSE,0.77,0.715,"1",-5.92,"1",0.045,0.0373,0.0018,0.0959,0.468,150.027,198280,4,45579,0.6388
FALSE,0.804,0.763,"2",-5.48,"1",0.0519,0.0678,0,0.368,0.0585,136.052,156886,4,25510,0.837
FALSE,0.834,0.731,"10",-5.603,"0",0.0566,0.0462,0,0.0731,0.681,140.001,176720,4,25510,0.3832
FALSE,0.46,0.686,"0",-5.948,"0",0.0367,0.00146,0,0.375,0.252,148.054,145588,4,25510,0.9826
FALSE,0.7,0.46,"4",-8.111,"0",0.0661,0.142,4.81e-05,0.111,0.286,151.901,142969,4,25510,0.9885
TRUE,0.763,0.628,"11",-5.85,"1",0.05,0.0531,0,0.114,0.193,140.958,190557,4,20598,0.9984
FALSE,0.689,0.723,"0",-4.052,"0",0.0836,0.0985,0,0.158,0.288,160.042,217828,4,25510,0.9538
FALSE,0.81,0.582,"5",-5.098,"0",0.125,0.0862,0.00681,0.207,0.503,95.004,209116,4,25510,-0.9932
FALSE,0.45,0.352,"1",-11.733,"0",0.267,0.649,3.8e-06,0.249,0.408,102.679,252747,4,16725,0.8724
TRUE,0.589,0.882,"6",-3.039,"1",0.035,0.0813,0,0.146,0.793,129.915,197253,4,22871,0.8925
FALSE,0.604,0.868,"6",-3.539,"1",0.0445,0.086,0,0.0502,0.553,94.057,187027,4,457,0.9967
FALSE,0.381,0.706,"4",-6.948,"1",0.238,0.212,8.67e-06,0.0692,0.519,88.017,214728,4,13670,0.9895
FALSE,0.843,0.546,"8",-7.714,"1",0.464,0.0195,0,0.374,0.427,159.104,215533,4,5027,0.9018
TRUE,0.672,0.655,"10",-5.021,"0",0.0311,0.0362,0,0.117,0.556,134.945,201240,4,49992.5,0.9945
TRUE,0.922,0.581,"10",-7.495,"1",0.27,0.00104,5.86e-05,0.105,0.595,140.022,181263,4,115282,-0.8136
FALSE,0.398,0.302,"1",-10.413,"1",0.11,0.798,4.11e-06,0.0824,0.17,169.808,197893,3,14807,0.7098
TRUE,0.638,0.738,"6",-4.976,"0",0.0292,0.117,0.000384,0.689,0.657,97.021,243147,4,1780,0.9678
TRUE,0.544,0.781,"6",-6.16,"0",0.0311,0.00585,0,0.191,0.527,144.075,221800,4,16113,-0.6197
FALSE,0.822,0.318,"10",-12.391,"1",0.0575,0.493,0.0128,0.11,0.138,102.998,245787,4,115282,0.9089
FALSE,0.546,0.871,"10",-5.81,"1",0.148,0.139,8.28e-05,0.104,0.303,189.723,198107,4,15593,0.9957
TRUE,0.461,0.593,"1",-4.954,"1",0.0356,0.17,0,0.307,0.175,134.17,228373,3,45579,0.992
FALSE,0.925,0.31,"11",-6.531,"0",0.291,0.123,0,0.0931,0.291,121.927,145507,4,29194,-0.9946
FALSE,0.592,0.571,"1",-7.132,"1",0.174,0.172,0,0.106,0.424,104.95,176076,4,4151,0.9954
TRUE,0.594,0.749,"9",-5.298,"0",0.056,0.0338,0.00106,0.3,0.694,179.968,172854,4,4880,0
FALSE,0.514,0.693,"9",-5.868,"1",0.408,0.177,0,0.351,0.287,110.568,240640,3,11901,-0.9992
FALSE,0.414,0.677,"1",-5.12,"1",0.254,0.0248,0,0.0793,0.0853,172.521,302173,4,115282,0.8688
FALSE,0.761,0.598,"10",-7.249,"0",0.182,0.126,0,0.0839,0.446,173.897,163974,4,115282,0.9781
FALSE,0.758,0.474,"1",-8.72,"1",0.147,0.0152,0,0.116,0.0542,76.061,184960,4,115282,0.8394
FALSE,0.916,0.493,"1",-7.371,"0",0.162,0.12,2.63e-06,0.211,0.327,140.057,195591,4,10868,-0.7707
FALSE,0.889,0.372,"7",-10.254,"0",0.357,0.013,0,0.184,0.123,133.997,162800,4,115282,0.9527
FALSE,0.0671,0.0326,"7",-29.224,"1",0.0461,0.95,0.955,0.0906,0.0391,75.19,197418,5,115282,0.9932
TRUE,0.445,0.662,"2",-4.802,"0",0.181,0.0164,0,0.219,0.479,200.04,207458,4,26108,-0.746
TRUE,0.448,0.826,"2",-3.244,"0",0.0319,0.00756,0,0.117,0.19,77.093,254805,4,2662,-0.9494
FALSE,0.527,0.689,"2",-7.87,"1",0.741,0.161,0,0.498,0.31,170.538,195720,4,115282,0.9985
FALSE,0.875,0.644,"1",-6.554,"1",0.222,0.267,0,0.125,0.788,139.086,240682,4,15416,-0.7898
FALSE,0.641,0.449,"11",-15.886,"1",0.0954,0.0788,0.795,0.21,0.236,140.797,192514,4,115282,0.865
FALSE,0.884,0.579,"2",-6.847,"1",0.299,0.064,2.38e-06,0.182,0.313,144.973,176630,4,15416,0.9924
TRUE,0.872,0.391,"0",-9.144,"0",0.242,0.469,4.13e-06,0.297,0.437,134.021,119133,4,23767,-0.9941
FALSE,0.486,0.849,"1",-5.432,"1",0.246,0.0481,0,0.143,0.519,152.086,216333,4,115282,-0.915
FALSE,0.776,0.482,"1",-11.269,"1",0.0357,0.477,0.0456,0.11,0.134,136.008,247893,4,115282,0.9963
FALSE,0.764,0.271,"0",-5.697,"1",0.0414,0.037,0,0.175,0.0371,116.019,262453,4,115282,0.8992
FALSE,0.85,0.473,"10",-5.747,"0",0.209,0.117,0.0103,0.108,0.38,85.454,157605,4,115282,0.9535
FALSE,0.555,0.596,"9",-9.09,"0",0.375,0.133,0,0.123,0.145,77.324,136187,4,115282,0.1831
FALSE,0.903,0.503,"11",-9.188,"0",0.335,0.0744,2.09e-05,0.125,0.203,125,181894,4,15416,-0.9941
FALSE,0.851,0.702,"1",-4.172,"1",0.268,0.0854,0,0.374,0.179,126.94,215839,4,6885,-0.9994
FALSE,0.868,0.548,"1",-7.864,"1",0.171,0.233,2.67e-06,0.181,0.557,139.999,204311,4,15416,0.4213
FALSE,0.807,0.319,"0",-8.152,"0",0.0581,0.133,0.000338,0.101,0.299,94.992,182080,4,115282,0.9172
FALSE,0.933,0.488,"1",-9.327,"0",0.149,0.0106,0.00107,0.0958,0.21,142.064,175775,4,7254,-0.8526
TRUE,0.823,0.783,"0",-6.274,"1",0.154,0.21,0,0.113,0.199,141.882,191437,4,35803,-0.9969
FALSE,0.687,0.218,"9",-13.539,"0",0.0388,0.85,0.000125,0.106,0.269,91.991,206027,4,115282,0.9456
FALSE,0.785,0.425,"10",-6.665,"1",0.137,0.0335,4.36e-06,0.108,0.192,174.028,166627,4,57,0
FALSE,0.708,0.547,"1",-7.607,"1",0.314,0.727,0,0.159,0.549,83.8,226907,4,115282,0.9899
FALSE,0.657,0.571,"2",-12.519,"1",0.139,0.11,0.00123,0.0735,0.622,167.958,207307,4,115282,0.8817
FALSE,0.5,0.449,"0",-10.977,"1",0.442,0.422,7.96e-06,0.115,0.104,144.206,219960,1,115282,0.9966
FALSE,0.558,0.414,"10",-7.355,"0",0.358,0.405,0,0.36,0.318,127.094,309560,4,115282,0.9634
FALSE,0.856,0.632,"6",-3.692,"0",0.074,0.193,0,0.0688,0.697,112.009,180493,4,10168,0.5449
TRUE,0.934,0.505,"11",-7.648,"1",0.168,0.0229,0,0.0867,0.691,139.93,181714,4,7254,-0.9962
FALSE,0.734,0.57,"7",-7.066,"0",0.133,0.847,2.14e-05,0.112,0.689,129.953,95467,4,23767,-0.9983
FALSE,0.683,0.776,"1",-3.251,"0",0.341,0.15,0,0.227,0.223,173.996,188773,4,29194,-0.9982
FALSE,0.624,0.696,"11",-6.006,"1",0.0469,0.109,0,0.132,0.392,82.001,213987,4,18154,-0.9847
TRUE,0.733,0.678,"6",-7.771,"1",0.438,0.121,0,0.344,0.841,175.985,142000,4,4511,0.9947
FALSE,0.699,0.304,"1",-11.192,"1",0.0993,0.779,0.000993,0.137,0.271,119.705,160184,4,37904,0.9974
TRUE,0.557,0.571,"10",-8.106,"1",0.0281,0.476,0.00114,0.101,0.392,80.981,219600,4,18269,0.8383
TRUE,0.876,0.519,"11",-6.531,"1",0.143,0.202,0,0.108,0.158,94.981,175230,4,8662,-0.9932
TRUE,0.907,0.633,"2",-5.145,"1",0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4,115282,0.9998
TRUE,0.585,0.52,"5",-6.136,"0",0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4,22645,0
TRUE,0.797,0.533,"0",-9.74,"0",0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4,23767,0.9978
TRUE,0.677,0.556,"9",-6.544,"1",0.0306,0.263,0,0.105,0.521,80.006,179507,4,2141,0.9977
TRUE,0.763,0.72,"9",-5.181,"0",0.0691,0.00261,1.11e-05,0.114,0.592,116.01,212000,4,10832.5,0
TRUE,0.655,0.603,"8",-5.014,"1",0.0555,0.0959,0,0.107,0.452,126.088,190643,4,9803,0.993
TRUE,0.783,0.84,"1",-3.416,"1",0.051,0.174,0,0.412,0.838,95.002,200480,4,1308,-0.8738
FALSE,0.888,0.515,"1",-6.246,"1",0.271,0.247,0,0.446,0.264,141.009,225893,4,115282,0.9939
FALSE,0.491,0.867,"6",-2.313,"0",0.103,0.167,0,0.458,0.602,167.965,189187,4,25349,0.9919
FALSE,0.592,0.457,"9",-6.081,"0",0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4,37904,-0.7939
FALSE,0.779,0.767,"11",-5.462,"0",0.258,0.00214,0,0.102,0.523,91.981,154565,4,11865,-0.9973
FALSE,0.557,0.719,"2",-4.515,"0",0.0371,0.00267,0,0.306,0.345,77.502,242334,4,14928,0.9954
FALSE,0.773,0.602,"10",-6.384,"1",0.108,0.194,0.000443,0.141,0.442,74.896,211200,4,10868,-0.9915
FALSE,0.414,0.416,"11",-8.024,"0",0.0251,0.1,0.179,0.131,0.196,159.91,186268,4,37904,-0.9768
TRUE,0.713,0.831,"1",-4.75,"0",0.15,0.0168,0,0.118,0.584,173.948,332301,4,5420,-0.9674
FALSE,0.716,0.541,"1",-7.909,"1",0.149,0.0021,0,0.115,0.387,139.978,247055,4,16468,-0.998
FALSE,0.809,0.845,"10",-5.843,"0",0.352,0.224,0,0.638,0.67,90.015,176990,4,20487,-0.9988
FALSE,0.484,0.804,"5",-5.889,"1",0.0912,0.000837,9.29e-06,0.17,0.391,119.838,179827,4,3944,0.999
FALSE,0.688,0.688,"3",-5.84,"1",0.0357,0.3,0,0.0982,0.451,114.011,193321,4,56375,-0.4845
FALSE,0.814,0.49,"11",-7.738,"0",0.257,0.19,0.00013,0.234,0.666,139.975,244133,4,4264,-0.9186
TRUE,0.741,0.61,"6",-7.34,"0",0.0511,0.316,0,0.534,0.72,125.99,276960,4,9389,0.998
FALSE,0.668,0.828,"4",-5.034,"0",0.0739,0.036,0,0.0932,0.393,140.042,211350,4,215,0.966
TRUE,0.836,0.552,"7",-5.66,"1",0.0851,0.0433,0,0.0773,0.525,97.036,218173,4,16540,0.9921
TRUE,0.732,0.678,"2",-4.977,"1",0.0886,0.0867,2.41e-05,0.112,0.196,100.626,211421,4,45579,-0.9962
FALSE,0.585,0.568,"10",-6.382,"1",0.0629,0.12,1.88e-05,0.251,0.556,135.309,285200,4,4264,0.9985
FALSE,0.618,0.845,"2",0.175,"1",0.132,0.114,0,0.415,0.486,171.921,181720,4,7254,0.997
FALSE,0.585,0.597,"0",-7.499,"1",0.037,0.339,0.0404,0.195,0.227,100.051,324674,4,3203,-0.8826
FALSE,0.914,0.534,"1",-5.587,"1",0.0624,0.0945,1.66e-06,0.168,0.209,119.925,233680,4,4264,0.967
FALSE,0.442,0.71,"7",-5.142,"1",0.684,0.0264,0,0.618,0.508,205.116,167908,4,29194,-0.9698
FALSE,0.747,0.574,"10",-8.391,"0",0.0853,0.135,1.86e-05,0.14,0.302,143.948,344293,4,4264,0.9996
FALSE,0.765,0.542,"1",-6.755,"1",0.39,0.278,1.87e-05,0.609,0.734,171.945,153351,4,3203,-0.5094
FALSE,0.58,0.469,"0",-5.946,"0",0.104,0.126,7.32e-05,0.099,0.369,110.573,165053,4,3203,0.9986
FALSE,0.465,0.735,"6",-3.715,"1",0.117,0.0711,0,0.0975,0.409,173.935,196040,4,29194,0.9986
TRUE,0.547,0.56,"7",-5.86,"1",0.0283,0.159,0,0.103,0.485,131.855,193306,3,9607,0.9955
FALSE,0.334,0.81,"9",-4.855,"0",0.0632,0.00457,0,0.158,0.306,151.643,206605,4,3524,0.9962
FALSE,0.765,0.542,"1",-6.755,"1",0.39,0.278,1.87e-05,0.609,0.734,171.945,153351,4,3203,0.8102
FALSE,0.729,0.504,"8",-6.784,"0",0.0321,0.401,1.44e-06,0.121,0.305,110.011,197001,4,3203,0.9994
FALSE,0.841,0.682,"2",-7.007,"1",0.0458,0.113,9.65e-05,0.131,0.338,94.985,245098,4,3203,0.9951
FALSE,0.669,0.419,"1",-6.724,"0",0.522,0.376,0,0.187,0.0397,109.813,215320,4,29194,-0.9866
TRUE,0.735,0.703,"6",-4.249,"1",0.0611,0.2,0,0.259,0.323,120.007,233827,4,14997,-0.9158
FALSE,0.535,0.777,"4",-3.292,"1",0.207,0.0187,1.62e-06,0.136,0.664,171.72,215107,4,37635,-0.9763
FALSE,0.968,0.589,"11",-7.808,"1",0.255,0.0511,0,0.0731,0.268,129.993,262308,4,26877,-0.9986
TRUE,0.491,0.907,"7",-3.594,"1",0.0481,0.0491,0,0.242,0.631,199.943,182667,4,1788,-0.9899
FALSE,0.752,0.396,"2",-7.932,"1",0.411,0.867,0,0.0486,0.417,116.016,274187,4,29194,-0.9944
FALSE,0.643,0.646,"10",-2.442,"0",0.0629,0.0393,0,0.109,0.35,80.174,123040,4,29194,0.9954
TRUE,0.704,0.859,"5",-4.877,"0",0.0996,0.0185,0,0.0215,0.926,105.115,217289,4,47598,0.9949
FALSE,0.455,0.892,"6",-3.218,"1",0.0564,0.00951,0,0.143,0.641,75.218,198880,4,1872,0.996
FALSE,0.632,0.807,"0",-5.893,"1",0.126,0.144,0.0211,0.125,0.784,160.174,197933,4,1406,-0.9612
FALSE,0.706,0.559,"4",-5.216,"0",0.0416,0.0372,0,0.379,0.252,78.534,217405,4,29194,0.9116
FALSE,0.599,0.571,"2",-4.998,"1",0.0665,0.198,0,0.0969,0.285,151.974,206453,4,32227,-0.9804
FALSE,0.673,0.649,"1",-8.433,"0",0.196,0.188,0,0.122,0.47,153.075,153800,4,16159,0.9422
FALSE,0.718,0.767,"9",-5.641,"1",0.166,0.138,0,0.114,0.519,160.084,156000,4,10868,0.9964
